,SMILES,clogp,qed,sas
1847,c(c4)c(ccc(O)4)C(=C3O)Oc(c1)c(C3=O)c(cc(O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)1)O,-0.2445,0.278627752,3.894020467
1848,c(c4)c(ccc(O)4)C(=C3O)Oc(c1)c(C3=O)c(cc(O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)1)O,-0.2445,0.278627752,3.894020467
1849,c(c4)c(ccc(O)4)C(=C3O)Oc(c1)c(C3=O)c(cc(O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)1)O,-0.2445,0.278627752,3.894020467
1850,C(=C3OC(O4)C(O)C(C(O)C4)O)(Oc(c2C3=O)c(C)c(O)cc2O)c(c1)cc(c(O)c1)O,0.40862,0.274666822,4.035280422
1851,c(c3)(ccc(OC(O4)C(O)C(O)C(O)C4CO)c3)C(=C2O)Oc(c1)c(C2=O)c(cc(O)1)O,-0.2445,0.278627752,3.87130176
1852,O(C(C(=O)3)=C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)OC)C(C(O)1)OC(CO)C1O,0.4032,0.318105196,3.779159546
1853,C(C(=O)2)(OC(O4)C(O)C(C(O)C4)O)=C(Oc(c3)c2c(cc(O)3)O)c(c1)cc(c(O)c1)OC,0.4032,0.325285162,3.870216888
1854,C(O1)(Oc(c4)cc(c2c4O)OC(c(c3)cc(c(O)c3)O)=C(C(=O)2)O)C(O)C(O)C(O)C(C)1,0.4887,0.275988395,4.018366922
1855,C(C(=O)3)(=C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)O)OC(O1)C(O)C(O)C(O)C(C)1,0.4887,0.275988395,4.008370636
1856,C(C(=O)2)(OC(O4)C(O)C(C(O)C4)O)=C(Oc(c3)c2c(cc(O)3)O)c(c1)cc(c(O)c1)OC,0.4032,0.325285162,3.870216888
1857,O(C(C(=O)3)=C(Oc(c4)c3c(cc(OC)4)O)c(c2)cc(c(O)c2)O)C(C(O)1)OC(CO)C1O,0.4032,0.297574801,3.781689616
1858,C(C(=O)2)(OC(O4)C(O)C(C(O)C4)O)=C(Oc(c3)c2c(cc(OC)3)O)c(c1)cc(c(O)c1)O,0.4032,0.304291375,3.872746958
1859,c(c1)c(O)c(OC(O4)C(O)C(C(O)C4)O)cc1C(=C3OC)Oc(c2)c(C3=O)c(cc(O)2)O,0.4032,0.325285162,3.919037168
1860,c(c4)c(ccc(O)4)C(O3)=C(C(c(c32)c(O)cc(c2O)OC(O1)C(O)C(O)C(O)C(C)1)=O)O,0.4887,0.275988395,4.058546232
1861,c(O)(c4)c(c(c(c4O)3)OC(=C(C3=O)O)c(c2)ccc(O)c2)OC(O1)C(O)C(O)C(O)C(C)1,0.4887,0.295029492,4.052737214
1862,c(c4)(cc(c(O)c4)O)C(=C3)C(c(c(O3)2)c(c(c(O)c2)[C@@H]([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O)O)=O,-0.2027,0.246554706,4.099384429
1863,[C@H]([C@@H](O)1)(c(c(O)4)c(c(c(O)c4)2)OC=C(c(c3)cc(c(O)c3)O)C2=O)OC(CO)[C@H](O)[C@@H]1O,-0.2027,0.246554706,4.123570636
1864,[C@@H]([C@@H]1Oc(c23)cc(O)cc2OC(=O)C=C(c(c4)cc(c(O)c4)O)3)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.2445,0.205812582,3.947527984
1865,Oc(c2)c(C(=O)3)c(OC(C456)=C3CC(C4(C(C(=CC6=O)O)=O)O5)C(C)=C)c(c21)C=CC(C)(C)O1,2.9892,0.503650329,5.040893341
1866,c(c4)(cc(c(O)c4)O)C(C(=O)1)=COc(c2)c1c(cc(O[C@H](O3)[C@@H](O)[C@@H](O)[C@@H](O)C3CO)2)O,-0.2445,0.260645218,3.954751586
1867,Oc(c(C(C=Cc(c3)cc(c(c3)OC(C(O)2)OC(CO)C(C2O)O)OC)=O)1)cc(O)cc1,0.1812,0.254066869,3.713894593
1868,OC(C1O)C(Oc(c(OC)2)ccc(C(=O)C=Cc(c3)ccc(O)c3)c(O)2)OC(CO)C1O,0.1812,0.254066869,3.804320991
1869,C(C(=O)c(c2OC(C(O)3)OC(CO)C(C3O)O)c(cc(c2)OC)O)=Cc(c1O)cccc1,0.1812,0.254066869,3.839974837
1870,c(c2)c(ccc2OC(C(O)3)OC(CO)C(O)C3O)C=CC(=O)c(c(O)1)c(OC)cc(c1)O,0.1812,0.254066869,3.782393718
1871,C(C1O)(C(C(OC1Oc(c3)cc(OC)c(c3O)C(=O)C=Cc(c2)ccc(O)c2)CO)O)O,0.1812,0.254066869,3.795648264
1872,OC(C1O)[C@@H](Oc(c2)c(C(C4)Oc(c3)c(C4=O)c(cc3OC)O)ccc2)O[C@@H](CO)[C@H]1O,0.286,0.430825063,3.995323938
1873,O=C(c31)CC(c(c4)ccc(c4)O)Oc(cc(c(c(O)3)C)O[C@@H]([C@@H](O)2)OC(CO)[C@@H]([C@@H]2O)O)1,0.29142,0.382693368,4.09395763
1874,c(c1C(O4)CC(=O)c(c34)c(cc(c3)O)O[C@@H]([C@@H](O)2)OC(CO)[C@@H]([C@@H]2O)O)cc(OC)cc1,0.286,0.430825063,3.962863264
1875,O[C@@H]([C@H]3O)[C@@H](OC(CO)[C@@H]3O)Oc(c1)c(C(=O)C=Cc(c2)ccc(O)c2)c(cc1OC)O,0.1812,0.254066869,3.792605257
1876,[C@H]([C@@H]1O)([C@H](C(O[C@H]1Oc(c4)cc(c(c4O)3)OC(CC3=O)c(c2)ccc(OC)c2)CO)O)O,0.286,0.430825063,3.925179945
1877,C(C1O)(C(C(OC1Oc(c4)cc(c(c4O)3)OC(CC3=O)c(c2)ccc(OC)c2)CO)O)O,0.286,0.430825063,3.925179945
1878,c(c3)(c(c(cc3OC(C4O)OC(C(O)C4O)C)O)1)OC(c(c2)ccc(c2O)OC)CC1=O,1.0192,0.457701686,4.078596266
1879,[C@H]([C@@H]1O)([C@H](C(O[C@H]1Oc(c4)cc(c(c42)C(CC(c(c3)ccc(c3)O)O2)=O)OC)CO)O)O,0.286,0.430825063,3.969921691
1880,c(c4O)c(O1)c(c(c4)OC)C(CC1c(c2)ccc(OC(C(O)3)OC(CO)C(O)C3O)c2)=O,0.286,0.430825063,3.967382711
1881,O(c(c32)cc(OC)cc2OC(c(c4)ccc(c4)O)CC3=O)[C@@H]([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O,0.286,0.430825063,3.967188242
1882,O(C)c(c(O)3)c(c(cc3O[C@@H]([C@@H](O)4)OC(CO)[C@@H]([C@@H]4O)O)2)C(=O)CC(O2)c(c1)cccc1,0.286,0.430825063,4.025578562
1883,c(C(=O)3)(c(O)2)c(OC(c(c4)cccc4)C3)c(c(c2)O[C@@H]([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O)OC,0.286,0.430825063,4.037199997
1884,c(C2=O)(c(OC)3)c(c(OC)c(OC)c(OC)3)OC(=C2)c(c1OC)cc(c(OC)c(O)1)OC,3.2258,0.550632251,2.820342644
1885,O(C)c(c1)ccc(C(C4O)Oc(c2)c(C4=O)c(cc2OC(C3O)OC(C(O)C3O)C)O)c1,0.2844,0.44050238,4.104008543
1886,COC(=C(c(c3)cc(O)c(OC)c3OC)2)C(=O)c(c(OC)1)c(O2)c(OC)c(OC)c1OC,3.2258,0.550632251,2.780083758
1887,O(c(c3OC)c(cc(c3)C(=C(OC)1)Oc(c2OC)c(c(O)c(c(OC)2)OC)C1=O)OC)C,3.2258,0.550632251,2.67007527
1888,c(c15)c(OC)c(cc1C(=C4C(C=C(C)C)O5)Oc(c(C(=O)4)2)c(C=3)c(OC(C3)(C)C)cc2O)O,5.4637,0.50215157,3.979408022
1889,c(OC)(c16)cc(c(C=23)c(C(C(C)(C)O6)CC(C(=O)c(c5O)c(c(c(c5)4)C=CC(C)(C)O4)O3)2)1)O,4.8747,0.547723082,4.02735071
1890,c(c52)(OC(=C(C5=O)4)c(c3O)c(C(C(C)=C)C4)c(c(c3)OC)O)c(c(cc2O)1)C=CC(C)(C)O1,4.9854,0.374418318,3.989054886
1891,Oc(c1)c(C(=O)5)c(OC(=C45)c(c(O)3)c(C(C4)C(C)=C)c(c(c32)OC(C=C2)(C)C)O)cc(OC)1,4.9854,0.374418318,3.949547193
1892,COc(c1C(=O)C=Cc(c2)c(OC)c(c(c2OC)OC)OC)c(c(cc(OC)1)OC)OC,3.6515,0.377270173,2.539585615
1893,O(C)c(c2)cc(c(C3)c(O[C@H](c(c4)ccc(c4)OC)C3)2)O[C@@H]([C@@H](O)1)OC(CO)[C@@H]([C@@H]1O)O,0.9488,0.510746449,3.901335952
1894,c(c4)c(ccc(OC)4)C(=C(O)1)C(=O)Oc(c(CC=C(C)C)2)c1c(c(C=3)c(OC(C)(C)C3)2)OC,5.8757,0.388159139,3.125370716
1895,c(c(O)4)c(c(c(c4)1)cc(c(c(c3)cc(O)c(c3)OC(O2)C(O)C(O)C(O)C2CO)[o+1]1)O)O,0.382,0.256869728,4.345634802
1896,c(c(O)4)c(O)c(c(c4)2)cc(c(c(c3)cc(O)c(O)c(O)3)[o+1]2)OC(O1)C(O)C(O)C(O)C(C)1,1.1152,0.210988583,4.37993297
1897,C(C1Oc(c(c(c4)cc(c(O)c4)O)3)cc(c2[o+1]3)c(cc(O)c2)O)(O)C(O)C(O)C(O1)CO,0.382,0.202831353,4.249665222
1898,C(C1Oc(c(c(c4)ccc(O)c4)2)cc(c(O)3)c(cc(O)c3O)[o+1]2)(O)C(O)C(O)C(O1)CO,0.382,0.202831353,4.265468718
1899,C(O1)(Oc(c4)c(O)cc(c4)C(=C3O)Oc(c2)c(C3=O)c(cc(O)2)O)C(O)C(O)C(O)C(O)1,-0.5814,0.251820442,4.098466126
1900,C(O1)(Oc(c(c(c4)cc(OC)c(O)c(O)4)3)cc(c2[o+1]3)c(cc(O)c2)O)C(O)C(C(O)C1)O,1.0297,0.223199599,4.243170909
1901,C(C1Oc(c(c(c4)cc(c(O)c4)O)3)cc(c2[o+1]3)c(cc(O)c2)O)(O)C(O)C(O)C(O1)CO,0.382,0.202831353,4.249665222
1902,O(C(=C3c(c4)cc(O)c(O)c(O)4)C(=O)c(c(O3)2)c(cc(O)c2)O)C(C(O)1)OC(CO)C1O,-0.1942,0.243037459,3.98001517
1903,C(=C3OC(O4)C(O)C(C(O)C4)O)(Oc(c2)c(C3=O)c(cc(O)2)O)c(c1)cc(O)c(O)c(O)1,-0.1942,0.243983798,4.072119149
1904,C(O1)(Oc(c2)c(O)c(O)cc(C(=C4O)Oc(c3)c(C4=O)c(cc(O)3)O)2)C(O)C(C(O)C1)O,-0.1942,0.243983798,4.095687849
1905,C(C1Oc(c42)cc(O)cc(OC(O)(C4=O)Cc(c3)ccc(O)c3)2)(O)C(O)C(O)C(O1)CO,-1.2171,0.289481199,4.303852735
1906,C(=C3OC(O4)C(O)C(C(O)C4)O)(Oc(c2)c(C3=O)c(cc(O)2)O)c(c1)cc(O)c(O)c(O)1,-0.1942,0.243983798,4.072119149
1907,OC(O1)(Cc(c4)ccc(O)c4)C(c(c(O)3)c1cc(c3)OC(O2)C(O)C(O)C(O)C2CO)=O,-1.2171,0.289481199,4.276018819
1908,c(c1)(OC(O3)C(O)C(O)C(O)C3CO)c(O)cc(C(=O)C=Cc(c2)cc(c(O)c2)O)c(O)1,-0.4162,0.123126412,3.941991856
1909,C(C1Oc(c2O)c(ccc2C(=O)C=Cc(c3)cc(c(O)c3)O)O)(O)C(O)C(O)C(O1)CO,-0.4162,0.161616961,3.962001935
1910,C(C1Oc(c2)c(C(=O)C=Cc(c3)cc(c(O)c3)O)c(cc(O)2)O)(O)C(O)C(O)C(O1)CO,-0.4162,0.161616961,3.965738805
1911,c(c2)(C(=O)C=Cc(c3)cc(c(O)c3)O)c(O)c(c(c2)OC(O1)C(O)C(O)C(O)C1CO)O,-0.4162,0.161616961,3.927442254
1912,c(c(O)1)(O)ccc(C=CC(c(c3O)c(cc(c3)OC(O2)C(O)C(O)C(O)C2CO)O)=O)c1,-0.4162,0.161616961,3.982115463
1913,C(C(O)1)(c(c(O)4)c(O2)c(c(O)c4)C(=O)CC2c(c3)cc(c(O)c3)O)OC(CO)C(O)C1O,-0.2696,0.286509128,4.309114997
1914,c(c1)c(C(C2)Oc(c3O)c(ccc3OC(O4)C(O)C(O)C(O)C4CO)C(=O)2)cc(c(O)1)O,-0.3114,0.30288889,4.177475112
1915,[C@@H]([C@@H]1Oc(c4)c(C(=O)3)c(cc(O)4)OC(C3)c(c2)cc(c(O)c2)O)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.3114,0.30288889,4.161157105
1916,c(O)(c1)ccc(c1C(C4)Oc(c3C(=O)4)cc(cc(O)3)OC(O2)C(O)C(O)C(O)C2CO)O,-0.3114,0.30288889,4.162310427
1917,c(c1)c(C(C4)Oc(c3C(=O)4)cc(cc(O)3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)cc(c(O)1)O,-0.3114,0.30288889,4.123045567
1918,c(c1)c(C(C4)Oc(c3)c(C(=O)4)c(c(c(O)3)C(C(O)2)OC(CO)C(O)C2O)O)cc(c(O)1)O,-0.2696,0.286509128,4.251817384
1919,c(c2)(C(C3)Oc(c4)c(c(cc(O)4)O)C(=O)3)cc(c(O)c2)O[C@@H](O1)C(O)C(O)[C@H](O)[C@@H]1CO,-0.3114,0.323785917,4.126762001
1920,c(c1)c(C(C4)Oc(c3)c(C(=O)4)c(c(c(O)3)C(C(O)2)OC(CO)C(O)C2O)O)cc(c(O)1)O,-0.2696,0.286509128,4.251817384
1921,c(c(C(C4)Oc(c3C(=O)4)cc(cc(O)3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)1)cc(O)cc1O,-0.3114,0.323785917,4.156628784
1922,c(c2)c(cc(c2C(C3)Oc(c4)c(c(cc(O)4)O)C(=O)3)O)OC(O1)C(O)C(O)C(O)C1CO,-0.3114,0.323785917,4.149419343
1923,c(c3)(O)c(C(=O)2)c(c(OC(C(O)4)OC(CO)C(O)C4O)c3O)OC(C2)c(c1)ccc(O)c1,-0.3114,0.323785917,4.183345567
1924,[C@@H]([C@@H]1Oc(c42)c(O)c(O)cc2OC(CC4=O)c(c3)ccc(O)c3)(O)[C@@H](O)[C@@H](O)C(O1)CO,-0.3114,0.30288889,4.173305532
1925,c(c1)(OC(O4)C(O)C(O)C(O)C4CO)cc(O2)c(C(CC2(c(c3)ccc(O)c3)O)=O)c1O,-0.913,0.305542258,4.262227735
1926,O(C(C3c(c4)c(O)ccc(O)4)C(=O)c(c(O3)2)c(cc(O)c2)O)C(O1)C(O)C(O)C(O)C(C)1,0.0381,0.312961474,4.403959549
1927,C(C1OC(C2=O)C(c(c4)cc(c(O)c4)O)Oc(c3)c(ccc(O)3)2)(O)C(O)C(O)C(O1)CO,-0.6951,0.29216767,4.239655221
1928,C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(O)cc(O)2)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.334553432,4.424081035
1929,C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(O)cc(O)2)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.334553432,4.424081035
1930,C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(O)cc(O)2)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.334553432,4.424081035
1931,c(c4)c(ccc(O)4)C(C3O)Oc(c(C3=O)2)cc(c(c2O)C(C(O)1)OC(CO)C(O)C1O)O,-1.0044,0.285258218,4.306323475
1932,c(c4)(ccc(O)c4)C(O1)C(C(c(c(O)2)c1c(C(C(O)3)OC(CO)C(O)C3O)c(O)c2)=O)O,-1.0044,0.285258218,4.369208886
1933,O(C(C(=O)3)C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.6951,0.312325013,4.230650501
1934,O(C(C(=O)3)C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.6951,0.312325013,4.230650501
1935,c(c4)c(ccc(O)4)C(C3O)Oc(c1)c(C3=O)c(cc(OC(O2)C(O)C(O)C(O)C2CO)1)O,-1.0462,0.301363138,4.182530396
1936,c(c3)(ccc(OC(O4)C(O)C(O)C(O)C4CO)c3)C(C2O)Oc(c1)c(C2=O)c(cc(O)1)O,-1.0462,0.301363138,4.156822179
1937,C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)O)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.312961474,4.350325597
1938,C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)O)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.312961474,4.350325597
1939,C(C(=O)2)(OC(O4)C(O)C(C(O)C4)O)C(Oc(c3)c2c(cc(OC)3)O)c(c1)cc(c(O)c1)O,-0.0474,0.344557389,4.239831581
1940,C(O1)(Oc(c4)cc(c2c4O)OC(c(c3)cc(c(O)c3)O)C(C(=O)2)O)C(O)C(O)C(O)C(C)1,-0.313,0.304025235,4.301652388
1941,C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)O)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.312961474,4.350325597
1942,C(C(=O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)O)OC(O1)C(O)C(O)C(O)C(C)1,0.0381,0.312961474,4.350325597
1943,Oc(c4)cc(c(c4)C(C3)C(c(c(O3)2)c(c(c(O)c2)[C@@H]([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O)O)=O)O,-0.6172,0.296605253,4.342616323
1944,c(c13)c(c(C4=O)c(OC(c(c5)cccc5)=C4)c1C(C2(CO3)[H])(OC(C)=O)C(=O)C(O2)(C)C)OC,3.3659,0.560117045,3.9610581
1945,OC(C1O)C(Oc(c(C(=O)CCc(c3)ccc(c3)OC)2)cc(O)cc(O)2)OC(CO)C1O,0.1006,0.303725654,3.711068718
1946,O[C@@H]([C@H]3O)[C@@H](OC(CO)[C@@H]3O)Oc(c1)c(C(=O)CCc(c2)ccc(O)c2)c(cc1OC)O,0.1006,0.303725654,3.726129558
1947,OC(C1O)C(Oc(c2)c(OC)c(cc(C(C4)Oc(c(C4)3)cc(O)cc3)2)O)OC(CO)C1O,0.3514,0.375390742,4.123811578
1948,C(C(C=23)Oc(c1C2Oc(c4CC=C(C)C)c(c(cc4OC)O)C3=O)cc(O)c(O)c1)=C(C)C,5.4938,0.355911252,3.874473347
1949,C(C(C=C(C)C)4)(=C(c(c(O4)3)cc(c(OC)c3)O)2)C(c(c1O2)c(cc(O)c1CC=C(C)C)O)=O,5.4938,0.450733208,3.870605655
1950,O(c43)C(C=C(C)C)C(=C2c(cc(c(c4)O)OC)3)C(c(c(O2)1)c(cc(O)c1CC=C(C)C)O)=O,5.4938,0.450733208,3.865181039
1951,C(C)(C)=CCc(c5O)c(c(C=13)c(c45)C(C(O4)(C)C)CC(C(c(c(O3)2)c(O)cc(OC)c2)=O)1)O,4.9048,0.486778953,3.887408732
1952,C(C)(C)(C=1)Oc(c(CC=C(C)C)2)c(c(c(C(=O)4)c(OC(=C4OC)c(c3)ccc(c(O)3)O)2)O)C1,5.2783,0.366486989,3.274759507
1953,O(c21)COc(cc(C(=C4)C(=O)c(c(O4)3)c(c(c(O)c3CC=C(C)C)CC=C(C)C)O)c(O)c2)1,5.3229,0.451231881,3.264425661
1954,c(c32)c(c(c(c2C(=O)C(c(c(OC)4)c(O)c(CC=C(C)C)c(O)c4)=CO3)O)1)OC(C=C1)(C)C,5.2783,0.464126536,3.376381045
1955,Oc(c12)cc(O)c(CC=C(C)C)c1Oc(o4)c(c(c43)cc(OC)c(c(CC=C(C)C)3)O)C2=O,5.8352,0.327597186,3.493553353
1956,C(C)(C)=CCOc(c3OCC=C(C)C)ccc(c3)C(=C1)C(=O)c(c2OC)c(cc(c2)OC)O1,6.1672,0.363430396,2.755581012
1957,C(=C2)(c(c(CC=C(C)C)3)c(c(O)c(c3OC)N)CC=C(C)C)C(=O)c(c(O2)1)c(O)cc(O)c1,5.185,0.230876931,3.45157121
1958,c(c35)(CC(C(O5)c(c4)cc(c(O)c4)O)O)c(O)cc(c13)OC(=O)CC(c(c2)ccc(c2O)O)1,2.6927,0.19537638,4.001270097
1959,c(c35)(CC(C(O5)c(c4)cc(c(O)c4)O)O)c(O)cc(c13)OC(=O)CC(c(c2)ccc(c2O)O)1,2.6927,0.19537638,4.001270097
1960,c(c1O)cc(C(c23)CC(=O)Oc2c(C5)c(OC(C5O)c(c4)cc(c(O)c4)O)cc3O)cc1O,2.6927,0.19537638,3.999032137
1961,c(c1O)cc(C(c23)CC(=O)Oc2c(C5)c(OC(C5O)c(c4)cc(c(O)c4)O)cc3O)cc1O,2.6927,0.19537638,3.999032137
1962,O=C(C=Cc(c4)ccc(O)c4)OC(C2)C(c(c3)cc(c(c(O)3)O)O)Oc(c21)cc(cc(O)1)O,3.2216,0.198627934,3.630341211
1963,c(c(O)1)(O)ccc(CCC(=O)c(c2O)c(O)cc(c2C(C(O)3)OC(CO)C(O)C3O)O)c1,-0.455,0.202319167,4.024469019
1964,c(c1O)c(CC(O)C(c(c2)c(O)c([C@@H]([C@@H](O)3)OC(CO)[C@H](O)[C@@H]3O)c(c2)O)=O)ccc1O,-1.1898,0.187928953,4.211500352
1965,c(c(O)1)(O)ccc(CCC(c(c3O)c(cc(c3)O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)O)=O)c1,-0.4968,0.199093114,3.896737214
1966,C(C(O)1)(c(c2O)c(O3)c(CC(O)C(c(c4)cc(c(O)c4)O)3)c(O)c2)OC(CO)C(O)C1O,-0.939,0.260297963,4.443195093
1967,c(c4)(cc(c(O)c4)O)[C@@H](O3)[C@H](O)Cc(c23)c(c(c(O)c2)[C@@H]([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O)O,-0.939,0.260297963,4.415147878
1968,C(C(O)1)(c(c2O)c(O3)c(CC(O)C(c(c4)cc(c(O)c4)O)3)c(O)c2)OC(CO)C(O)C1O,-0.939,0.260297963,4.443195093
1969,c(c4)(cc(c(O)c4)O)[C@@H](O3)[C@@H](O)Cc(c23)c(c(c(O)c2)[C@@H]([C@@H](O)1)OC(CO)[C@H](O)[C@@H]1O)O,-0.939,0.260297963,4.415147878
1970,OCC(O1)C(C(O)C(C([H])1c(c2O)c(O3)c(CC(O)C(c(c4)cc(c(O)c4)O)3)c(O)c2)O)O,-0.939,0.260297963,4.443195093
1971,C(C1OC(C(c(c4)cc(c(O)c4)O)3)Cc(c2O3)c(cc(O)c2)O)(O)C(O)C(O)C(O1)CO,-0.6297,0.275741878,4.299801025
1972,C([C@@H]1O[C@H]([C@@H](c(c4)cc(c(O)c4)O)3)Cc(c2O3)c(cc(O)c2)O)(O)C(O)[C@@H](O)[C@H](O1)CO,-0.6297,0.275741878,4.299801025
1973,C([C@@H]1O[C@@H]([C@@H](c(c4)cc(c(O)c4)O)3)Cc(c2O3)c(cc(O)c2)O)(O)C(O)[C@@H](O)[C@H](O1)CO,-0.6297,0.275741878,4.299801025
1974,C(C1Oc(c4)c(c(cc(O)4)2)CC(C(c(c3)cc(c(O)c3)O)O2)O)(O)C(O)C(O)C(O1)CO,-0.9808,0.266164894,4.327037039
1975,C(C1Oc(c4)c(c(cc(O)4)2)CC(C(c(c3)cc(c(O)c3)O)O2)O)(O)C(O)C(O)C(O1)CO,-0.9808,0.266164894,4.327037039
1976,c(c(O)4)(cc(cc4)[C@@H](O3)[C@@H](O)Cc(c23)c(cc(O)c2)O)O[C@H](O1)C(O)C(O)[C@@H](O)[C@H]1CO,-0.9808,0.284528245,4.277323053
1977,c(c4)(cc(c(O)c4)O)[C@@H](O3)[C@H](O)Cc(c13)c(cc(O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)c1)O,-0.9808,0.266164894,4.273606619
1978,c(c(O)4)c(c(c(c4)1)CC(C(c(c3)cc(O)c(c3)OC(O2)C(O)C(O)C(O)C2CO)O1)O)O,-0.9808,0.284528245,4.285015536
1979,c(c4)(cc(c(O)c4)O)[C@@H](O3)[C@@H](O)Cc(c13)c(cc(O[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)C2CO)c1)O,-0.9808,0.266164894,4.273606619
1980,O(C(C(O)3)C(Oc(c4)c3c(cc(O)4)O)c(c2)ccc(O)c2)C(C(O)1)OC(CO)C(O)C1O,-0.8444,0.288535208,4.361404168
1981,O(c42)C(=CC(=O)c2c(cc(c43)OC(C(OC(C)=O)C3OC(C)=O)(C)C)OC)c(c1)cccc1,4.1755,0.543711648,3.496099723
1982,C(C(O)3)(C(Oc(c4)c3c(cc(O)4)O)c(c2)cc(c(O)c2)O)OC(O1)C(O)C(O)C(O)C(C)1,-0.1112,0.290041405,4.481768082
1983,OC(C(C)(C)5)C(c(c4O5)cc(cc4O)C(O3)=CC(=O)c(c23)c(cc(c21)OC(C1)C(C)=C)O)O,3.3161,0.435965569,4.333630264
1984,O(C1(C)C)c(c3C(C=Cc(c4)ccc(O)c4)=O)c(c(O2)c(c3O)C=CC(C)(C)2)[C@@H]([C@H]1OC)O,4.3975,0.46645773,4.081332013
1985,c(c1)cc(Cc(c23)c(O)c(C(=O)CCc(c5)cccc5)c(O)c2Cc(c4)c(ccc4)O3)c(c1)O,5.9062,0.279052076,2.691863353
1986,O(c31)C(c(c5)ccc(O)c5)CC(c(c(O)c(C=2)c(c3C(C(OC)4)OC4(C)C)OC(C)(C)C2)1)=O,4.8534,0.687196723,4.324894355
1987,O(c31)C(c(c5)ccc(O)c5)CC(c(c(O)c(C=2)c(c3C(C(OC)4)OC4(C)C)OC(C)(C)C2)1)=O,4.8534,0.687196723,4.324894355
1988,O=C(c23)CC(Oc(c(CC=C(C)C)c(OC)c(c4)c3oc(C(C)(C)O)4)2)c(c1)ccc(O)c1O,5.2952,0.35612938,3.784971809
1989,C(=C2c(c(O)3)cc(O)c(OC)c(CC=C(C)C)3)(CC=C(C)C)C(=O)c(c(O2)1)c(cc(O)c1)O,5.3084,0.29546276,3.267406473
1990,C(C=C(C)C)c(c(O)1)c(OC)cc(O4)c(C(=O)C(=C42)CC(C(C)(C)O)Oc(c3)c2ccc(O)3)1,4.4629,0.501424258,3.670656424
1991,C(=C(C)C)Cc(c1O)c(O)c(C3=O)c(OC(=C3O)c(c2)cc(OC)c(O)c2)c1CC=C(C)C,5.3084,0.374180015,3.117382618
1992,C(C)(C)=CCc(c(O)3)c(c(c(O)c3CC=C(C)C)1)OC(c(c2)ccc(O)c(O)2)=C(OC)C1=O,5.3084,0.29546276,3.146098608
1993,c(c3)(ccc(OCC=C(C)C)c3)C(O2)=C(OCC=C(C)C)C(c(c21)c(cc(O)c1OC)O)=O,5.5698,0.431198785,2.91512676
1994,c(c1)c(C=CC(=O)c(c2O)c(OC)cc(O)c(CC(C(C)=C)CC=C(C)C)2)c(OC)cc1O,5.8078,0.239214765,3.508890702
1995,O(c(c3)c(c2c(CC(C(C)=C)CC=C(C)C)c3O)C(=O)CC(O2)c(c1OC)ccc(c1)O)C,5.9126,0.484271526,3.866576629
1996,Oc(c1)c(O)cc(O)c1C(O4)=C(C(=O)c(c43)c(cc(c32)OC(C=C2)(C)C)O)CCC(C)(C)O,4.1701,0.292213145,3.433782791
